date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,month,expense_to_income,discretionary_share,essential_share,investment_rate,emergency_fund_months,stress_score
2020-10-22,1744,3222.12,2134.54,0.06,3568.2,inflation,637.0,0.57,819.75,173.91,3,792.02,46,0,451.63,1913.58,Salary,933.53,Education,Positive,1.8,Low,1087.58,0,2020-10-01,0.6624644643899048,0.211581886495451,0.8964835514911877,0.05397378123719787,0.37104950012649096,1
2020-11-21,1385,4223.73,2656.71,0.38,2656.97,normal,679.0,0.28,702.12,453.14,3,272.02,34,0,514.56,2872.9,Salary,593.7,Investments,Negative,71.9,Low,1567.02,0,2020-11-01,0.628996171630289,0.19368316451550976,1.081375084220709,0.1072843197836983,0.10238979790793876,1
2020-12-21,1796,4648.68,2530.9,0.2,3285.67,inflation,684.0,0.35,859.09,777.85,8,2127.42,92,0,417.72,2343.6,Freelance,444.59,Transportation,Positive,96.6,Low,2117.78,0,2020-12-01,0.5444341189326862,0.16504800663795488,0.9259947054407522,0.16732706918953336,0.8405784503536291,1
2021-01-20,1419,4455.45,2912.47,0.25,2322.28,inflation,699.0,0.34,420.46,485.64,2,1109.67,47,0,813.31,2698.94,Salary,808.18,Insurance,Positive,4.2,Medium,1542.98,0,2021-01-01,0.6536870574240536,0.27925094507411236,0.9266842233568072,0.108999091000909,0.38100649963776456,2
2021-02-19,1255,2948.52,2941.63,0.37,2507.79,inflation,775.0,0.54,766.42,712.77,3,892.63,85,0,482.72,3114.94,Salary,1034.32,Insurance,Neutral,8.9,High,6.89,0,2021-02-01,0.9976632344362596,0.16409949585773875,1.058916315104211,0.2417382279923487,0.3034474084096232,3
2021-03-21,1133,4157.15,3895.79,0.08,3192.36,recession,762.0,0.43,617.78,437.33,5,1570.21,89,0,490.03,2280.87,Mixed,2094.96,Education,Positive,79.6,Medium,261.36,0,2021-03-01,0.9371300049312631,0.12578450070460676,0.5854704694041516,0.1051994756022756,0.40305303930653347,2
2021-04-20,1539,5185.59,3419.63,0.39,3413.38,normal,643.0,0.17,345.78,103.79,7,968.76,56,0,431.81,1348.42,Salary,1160.43,Education,Positive,84.3,High,1765.96,0,2021-04-01,0.6594485873352888,0.1262738951290052,0.39431751388308095,0.020015080251234673,0.2832938066398996,3
2021-05-20,1191,3612.44,1431.29,0.23,3033.22,inflation,665.0,0.27,638.41,589.41,7,899.72,22,0,488.22,1459.98,Salary,828.3,Groceries,Positive,61.3,Medium,2181.15,0,2021-05-01,0.3962114249648437,0.34110487741827306,1.020044854641617,0.16316118745224834,0.6286077594337975,2
2021-06-19,1046,4419.39,2683.77,0.1,2570.54,normal,614.0,0.39,346.06,141.72,9,158.29,79,0,363.8,2300.21,Salary,1687.28,Insurance,Negative,7.2,Low,1735.62,0,2021-06-01,0.6072715917807661,0.13555558039623367,0.8570816426146801,0.03206777405931588,0.0589804640487076,1
2021-07-19,1099,3427.54,3992.41,0.12,3072.07,normal,779.0,0.18,605.25,239.23,8,956.0,83,0,457.9,3182.34,Salary,1652.2,Rent,Positive,93.2,High,0.0,0,2021-07-01,1.1648033283346073,0.1146926292640285,0.7970974924920037,0.06979641375447114,0.23945436465693654,3
2021-08-18,1428,4652.2,1910.38,0.1,2867.1,normal,733.0,0.57,738.89,757.03,6,1258.17,39,0,431.44,2328.47,Salary,1420.29,Healthcare,Positive,13.2,Low,2741.82,0,2021-08-01,0.4106401272516229,0.22583988525843024,1.2188517467728932,0.1627251622888096,0.6585967189773763,1
2021-09-17,1157,2568.63,1685.71,0.29,3389.17,normal,698.0,0.38,196.55,65.64,7,1100.43,57,0,353.64,2345.79,Freelance,1577.08,Groceries,Positive,85.8,Medium,882.92,0,2021-09-01,0.6562681273675072,0.20978697403467975,1.3915738768827377,0.02555447845738779,0.6527991172858915,2
2021-10-17,1401,3851.08,2650.81,0.2,2478.42,normal,684.0,0.31,398.24,624.99,6,1125.37,95,0,680.06,2273.99,Salary,719.04,Entertainment,Positive,0.3,Medium,1200.27,0,2021-10-01,0.6883289882318726,0.25654799853629645,0.8578472240560432,0.16228953955773445,0.4245381600341028,2
2021-11-16,1065,3929.27,2579.42,0.1,2718.35,normal,597.0,0.31,558.12,285.81,4,0.0,28,0,705.68,2977.02,Freelance,909.16,Insurance,Positive,51.6,Low,1349.85,0,2021-11-01,0.6564629053233807,0.2735808825239782,1.1541431794744554,0.07273870209988115,0.0,1
2021-12-16,1918,4401.09,3131.09,0.29,2854.08,recession,671.0,0.55,671.97,400.26,6,1060.31,97,0,324.2,1872.22,Salary,334.47,Education,Neutral,23.4,Low,1270.0,0,2021-12-01,0.7114351217539292,0.10354221692765138,0.5979451245412939,0.09094565209982072,0.3386392598104813,1
2022-01-15,1533,4361.62,3684.98,0.38,3449.26,normal,673.0,0.14,393.36,106.71,7,682.78,38,0,476.95,2050.61,Salary,1097.94,Entertainment,Negative,88.0,Low,676.64,0,2022-01-01,0.8448649813601369,0.12943082459063548,0.5564779184690284,0.02446568018305125,0.18528730142361693,1
2022-02-14,1649,4718.26,5019.91,0.27,2940.14,recession,672.0,0.16,729.14,567.32,5,1339.5,86,0,808.39,2435.91,Salary,1328.22,Insurance,Negative,89.2,Low,0.0,0,2022-02-01,1.0639324666296472,0.16103675165491016,0.4852497355530278,0.12023924073705138,0.26683745326111424,1
2022-03-16,1846,3873.5,4052.4,0.16,3406.47,inflation,630.0,0.41,804.56,272.07,3,251.89,22,0,828.26,2364.3,Salary,725.83,Utilities,Negative,27.1,Low,0.0,0,2022-03-01,1.046185620240093,0.20438752344289804,0.5834320402724312,0.0702388021169485,0.062158227223373795,1
2022-04-15,1060,5168.96,3784.27,0.27,2780.42,normal,696.0,0.36,730.33,174.89,9,1515.8,70,0,344.39,1700.91,Mixed,1201.44,Insurance,Positive,85.3,Low,1384.69,0,2022-04-01,0.7321143905156937,0.09100566291517254,0.4494684575889141,0.033834659196434094,0.4005528146775996,1
2022-05-15,1345,4470.05,2118.36,0.4,3281.43,inflation,701.0,0.19,438.25,667.81,7,1787.5,73,0,477.87,1808.45,Freelance,867.58,Entertainment,Neutral,24.6,Low,2351.69,0,2022-05-01,0.4739007393653315,0.2255848864215714,0.8537028644800695,0.14939653918859966,0.8438131384656055,1
2022-06-14,1598,4324.87,1256.24,0.31,2036.12,normal,647.0,0.56,706.14,503.79,7,311.61,49,0,870.44,1426.28,Salary,1494.96,Insurance,Positive,37.0,High,3068.63,1,2022-06-01,0.29046884646243704,0.6928930777558429,1.1353563013436923,0.11648673832970703,0.24804973571928932,3
2022-07-14,1374,5713.69,2053.9,0.18,3266.72,normal,669.0,0.32,582.43,294.46,9,0.0,63,0,667.07,1674.28,Freelance,1193.12,Transportation,Neutral,99.3,Low,3659.79,1,2022-07-01,0.3594699747448672,0.32478212181703103,0.8151711378353376,0.051535872614720084,0.0,1
2022-08-13,1910,3271.42,2694.31,0.3,2077.23,normal,687.0,0.42,388.6,612.67,2,1594.2,61,0,448.33,1374.72,Salary,1060.46,Rent,Positive,2.9,Low,577.11,0,2022-08-01,0.8235903674856789,0.1663988182503127,0.510230819764615,0.1872795299900349,0.5916913792399539,1
2022-09-12,1833,6285.31,2453.77,0.25,2848.22,normal,671.0,0.35,480.79,192.97,7,1136.0,41,0,468.34,3114.21,Freelance,1805.69,Investments,Positive,51.4,Low,3831.54,1,2022-09-01,0.39039760966443976,0.19086548454011582,1.2691531806159502,0.030701747407844638,0.46296107622148774,1
2022-10-12,1464,3278.96,4461.07,0.32,1875.27,normal,679.0,0.18,211.22,293.14,9,552.95,39,0,856.29,2166.17,Salary,300.0,Transportation,Positive,88.5,Medium,0.0,0,2022-10-01,1.3605136994656841,0.19194722342397677,0.4855718471129124,0.08940029765535414,0.12395008372430831,2
2022-11-11,1158,3633.85,3215.2,0.35,2864.14,normal,678.0,0.29,491.23,363.41,9,405.86,88,0,293.17,3402.98,Salary,1455.86,Investments,Positive,59.0,Low,418.65,0,2022-11-01,0.8847916122019346,0.09118250808658872,1.058403831798955,0.10000687975563109,0.12623164966409556,1
2022-12-11,1388,4308.44,3195.17,0.28,2411.45,normal,696.0,0.51,616.57,142.16,1,766.1,37,0,274.68,1453.02,Salary,1609.43,Insurance,Negative,62.6,High,1113.27,0,2022-12-01,0.7416071710410266,0.08596725682827518,0.45475514604856704,0.032995701460389375,0.23976815005148397,3
2023-01-10,1336,2766.09,2554.59,0.18,2507.59,normal,708.0,0.31,530.28,919.65,7,385.57,25,0,653.56,1904.82,Mixed,1770.95,Education,Positive,77.1,Medium,211.5,0,2023-01-01,0.9235382796655206,0.2558375316587006,0.7456460723638626,0.33247291302886023,0.15093224353027296,2
2023-02-09,1003,4031.86,2988.7,0.38,2297.4,inflation,724.0,0.47,841.49,361.1,6,1267.38,48,0,452.69,2539.89,Freelance,1670.69,Insurance,Positive,51.7,Low,1043.16,0,2023-02-01,0.7412707782512289,0.15146719309398737,0.8498310302138053,0.08956164152525138,0.42405728243048824,1
2023-03-11,1666,4800.99,3518.49,0.32,2657.7,normal,724.0,0.33,506.87,522.94,1,819.72,67,0,727.52,2434.47,Salary,1435.2,Groceries,Positive,0.3,Medium,1282.5,0,2023-03-01,0.732867596058313,0.20677051803472513,0.6919076080932446,0.10892336788870631,0.2329749409547846,2
2023-04-10,1574,2948.42,3164.4,0.29,3438.33,normal,660.0,0.53,447.89,107.23,2,1794.37,96,0,561.97,2711.33,Salary,913.2,Entertainment,Positive,85.4,Low,0.0,0,2023-04-01,1.0732527930213471,0.1775913285298951,0.856822778409809,0.03636863133474878,0.5670490456326633,1
2023-05-10,1567,3870.98,3712.92,0.27,3487.76,normal,651.0,0.55,404.38,483.91,6,1013.22,30,0,893.66,2711.39,Salary,1387.16,Healthcare,Positive,7.2,Low,158.06,0,2023-05-01,0.959167962634785,0.2406892688234597,0.7302581256800577,0.12500968746932303,0.27289033967874343,1
2023-06-09,1992,4200.26,3662.91,0.38,2892.95,recession,736.0,0.6,482.51,622.97,7,1223.63,56,0,311.95,1871.07,Salary,1464.87,Transportation,Negative,78.6,Low,537.35,0,2023-06-01,0.8720674434439772,0.08516452765697219,0.5108151715439364,0.14831700894706518,0.3340595319022308,1
2023-07-09,1771,1173.61,2401.41,0.06,3050.65,inflation,624.0,0.48,243.72,387.34,5,561.3,47,0,330.0,2337.45,Salary,1398.66,Education,Positive,4.3,Low,0.0,0,2023-07-01,2.0461737715254644,0.1374192661811186,0.9733656476819869,0.3300414958972742,0.2337376791135208,1
2023-08-08,1141,2935.68,1007.42,0.37,3462.66,normal,634.0,0.14,549.68,439.11,1,758.8,51,0,473.1,3231.55,Salary,1230.62,Transportation,Negative,78.0,Medium,1928.26,0,2023-08-01,0.34316410507957273,0.4696154533362451,3.2077485060848505,0.14957692936559844,0.7532111730956305,2
2023-09-07,1267,3354.92,2615.78,0.4,3568.93,normal,738.0,0.53,272.13,273.44,9,930.39,70,0,656.16,2296.69,Salary,1179.35,Education,Positive,51.9,Medium,739.14,0,2023-09-01,0.7796847614846256,0.25084678375092706,0.8780134414973736,0.08150417893720267,0.3556835819526107,2
2023-10-07,1599,4682.23,3156.44,0.35,3180.59,recession,568.0,0.54,236.08,406.4,9,207.06,20,0,474.09,1693.14,Salary,1483.89,Entertainment,Neutral,33.0,Low,1525.79,0,2023-10-01,0.6741317705452318,0.15019769106968608,0.5364081053338572,0.08679624879597969,0.06559921937372483,1
2023-11-06,1673,5169.39,2540.26,0.22,3386.44,recession,653.0,0.51,225.26,544.15,1,2129.11,76,0,304.84,2456.74,Salary,1697.81,Investments,Positive,74.0,Low,2629.13,0,2023-11-01,0.49140420823346664,0.1200034642123247,0.9671214757544502,0.10526387059208145,0.8381464889420768,1
2019-01-01,1806,5574.38,2789.8,0.27,2541.36,normal,710.0,0.23,660.87,273.5,4,1084.25,46,0,193.39,2027.66,Salary,1335.17,Transportation,Positive,14.8,Low,2784.58,1,2019-01-01,0.5004682135053584,0.0693203813893469,0.7268119578464406,0.04906375238143076,0.38864793175138,1
2019-01-31,1683,3425.75,2161.29,0.09,2771.5,inflation,703.0,0.32,240.75,0.0,7,530.93,60,0,568.41,1791.74,Salary,397.19,Utilities,Neutral,34.2,Medium,1264.46,0,2019-01-01,0.6308954243596293,0.2629957108948822,0.829014153584202,0.0,0.24565421576928592,2
2019-03-02,1705,4331.77,2399.08,0.17,3871.69,normal,733.0,0.31,360.37,237.71,7,1830.07,54,0,481.45,2774.35,Mixed,785.27,Transportation,Positive,55.5,Low,1932.69,0,2019-03-01,0.5538336522945585,0.2006810944195275,1.156422461943745,0.054875951400928484,0.7628215816062824,1
2019-04-01,1764,5301.95,3270.09,0.25,2599.15,normal,667.0,0.11,473.21,450.23,5,1521.1,34,0,663.53,2359.83,Salary,1885.42,Healthcare,Neutral,80.5,Low,2031.86,0,2019-04-01,0.6167711879591472,0.2029087884431315,0.721640688788382,0.08491781325738644,0.4651553932766376,1
2019-05-01,1068,6001.48,5495.2,0.26,2680.2,recession,638.0,0.34,549.65,314.89,2,1118.56,87,0,765.11,1293.85,Freelance,1790.7,Investments,Positive,10.4,Low,506.28,0,2019-05-01,0.9156408086005452,0.13923242102198283,0.23545093900131023,0.052468724381319276,0.20355219100305721,1
2019-05-31,1221,4360.78,2002.82,0.1,2071.66,recession,742.0,0.44,484.97,167.99,4,1072.42,49,0,303.34,2540.16,Salary,300.0,Education,Positive,31.4,Low,2357.96,1,2019-05-01,0.45928022051100953,0.1514564464105611,1.268291708690746,0.038522924797857266,0.5354550084381023,1
2019-06-30,1166,3688.43,2154.1,0.1,2632.02,recession,722.0,0.34,571.46,410.23,5,0.0,27,0,147.54,3187.41,Salary,1170.29,Transportation,Positive,42.6,Medium,1534.33,0,2019-06-01,0.584015421195468,0.06849264193862865,1.4796945360011142,0.11122076330579679,0.0,2
2019-07-30,1977,5095.78,2996.72,0.39,3353.53,inflation,765.0,0.34,255.18,295.27,1,472.84,28,0,223.28,1812.74,Salary,1152.3,Education,Positive,67.2,Medium,2099.06,0,2019-07-01,0.5880787632119125,0.07450812888758376,0.6049080327825089,0.05794402427106351,0.15778584585813824,2
2019-08-29,1926,3737.22,2710.1,0.06,3080.03,normal,711.0,0.3,454.42,632.47,9,1025.95,69,0,491.84,1930.57,Salary,1111.01,Dining Out,Neutral,90.1,Medium,1027.12,0,2019-08-01,0.725164694612573,0.1814840780782997,0.7123611674845947,0.1692354209813712,0.3785653665916387,2
2019-09-28,1616,5145.97,2035.42,0.1,2841.29,normal,693.0,0.48,270.82,354.12,7,1025.98,30,0,571.86,1282.63,Salary,1600.01,Entertainment,Positive,10.1,Low,3110.55,1,2019-09-01,0.39553670153537623,0.28095429935836336,0.6301549557339517,0.06881501446763195,0.5040630434996217,1
2019-10-28,1989,4401.6,2701.36,0.19,2812.68,normal,657.0,0.39,491.03,504.49,3,1075.57,43,0,518.78,1979.82,Mixed,1740.01,Healthcare,Positive,48.0,Medium,1700.24,0,2019-10-01,0.6137222828062523,0.19204400746290756,0.7328975034797287,0.11461513994910941,0.39815870524476554,2
2019-11-27,1020,4336.52,3222.21,0.22,2512.14,normal,673.0,0.13,523.77,518.72,3,944.52,86,0,478.39,2352.14,Salary,738.74,Groceries,Neutral,98.9,Medium,1114.31,0,2019-11-01,0.7430405025227601,0.14846642521747497,0.729977251637851,0.11961665113962347,0.29312800841658365,2
2019-12-27,1750,4495.95,2659.34,0.3,3119.23,inflation,684.0,0.22,721.23,231.02,4,1015.66,27,0,450.4,2441.85,Salary,1152.04,Education,Neutral,39.0,Low,1836.61,0,2019-12-01,0.5914967915568456,0.16936533124760278,0.9182165499710454,0.051384023398836735,0.3819218302285529,1
2020-01-26,1698,6342.61,4550.07,0.28,2529.62,normal,627.0,0.27,503.36,339.45,2,877.33,87,0,555.62,1446.41,Freelance,1500.98,Healthcare,Positive,0.8,Low,1792.54,0,2020-01-01,0.7173813303986845,0.12211240706186939,0.3178874171166598,0.053518977203391035,0.19281681380726012,1
2020-02-25,1127,4476.58,2590.74,0.27,1943.46,normal,719.0,0.28,400.97,286.24,7,151.45,36,0,477.34,1174.88,Salary,1810.68,Groceries,Positive,37.5,Medium,1885.84,0,2020-02-01,0.5787319784299622,0.18424851586805316,0.4534920524637749,0.06394166975682329,0.05845820113172298,2
2020-03-26,1286,3580.69,2853.5,0.18,3095.01,recession,671.0,0.28,698.86,420.88,5,239.15,95,0,249.33,2080.16,Salary,831.02,Education,Negative,19.1,Low,727.19,0,2020-03-01,0.7969134440568717,0.0873769055545821,0.7289854564569827,0.1175415911458406,0.08380935693008586,1
2020-04-25,1647,2914.83,3348.88,0.14,2709.64,normal,604.0,0.41,519.34,352.22,3,1049.97,47,0,248.6,3093.26,Salary,1381.48,Investments,Neutral,68.6,High,0.0,0,2020-04-01,1.1489109141871052,0.07423377367955854,0.923670003105516,0.12083723579076654,0.3135287021332505,3
2020-05-25,1543,4448.12,2677.72,0.27,2309.8,normal,797.0,0.44,366.82,553.58,2,834.51,93,0,877.83,2917.2,Freelance,1324.87,Utilities,Positive,90.5,High,1770.4,0,2020-05-01,0.6019891549688408,0.327827405404598,1.0894342948478557,0.12445257771822704,0.31164946297596463,3
2020-06-24,1338,5453.26,3040.3,0.1,3010.68,inflation,659.0,0.47,484.84,689.64,1,410.77,94,0,575.29,1760.94,Salary,1417.92,Utilities,Positive,14.5,High,2412.96,0,2020-06-01,0.5575197221478528,0.18922145840870963,0.5791994211097589,0.1264638033029784,0.13510837746275037,3
2020-07-24,1567,4887.93,1865.39,0.23,3381.91,normal,731.0,0.2,539.24,0.0,7,1019.58,22,0,794.47,2100.87,Mixed,1052.61,Rent,Positive,88.6,Medium,3022.54,0,2020-07-01,0.38163189734713876,0.4259002138962898,1.1262363366373787,0.0,0.5465773913229941,2
2020-08-23,1750,5058.33,3795.83,0.25,2227.76,normal,614.0,0.23,510.6,320.79,9,985.35,64,0,501.6,2632.08,Salary,1203.52,Education,Neutral,95.2,Low,1262.5,0,2020-08-01,0.7504116971411513,0.13214501176290824,0.6934135617243132,0.06341816370224956,0.25958749469812925,1
2020-09-22,1042,4711.43,3476.18,0.29,2797.13,normal,685.0,0.12,399.6,350.11,1,1290.73,78,0,416.58,3129.02,Salary,965.42,Investments,Positive,88.8,Low,1235.25,0,2020-09-01,0.7378184542697227,0.11983844334873338,0.9001317538217238,0.0743107718887896,0.37130700941838457,1
2020-10-22,1216,3150.61,3013.26,0.09,2485.44,inflation,740.0,0.29,545.09,819.49,5,1131.02,94,0,620.8,1891.48,Salary,343.21,Rent,Positive,80.7,Low,137.35,0,2020-10-01,0.9564052675513631,0.2060227129421291,0.6277188161658801,0.2601051859798579,0.37534763014144146,1
2020-11-21,1416,4902.58,3205.03,0.25,2664.1,inflation,632.0,0.3,452.67,574.02,1,1178.21,87,0,419.11,2229.85,Salary,1540.44,Insurance,Negative,4.2,Low,1697.55,0,2020-11-01,0.6537435391161389,0.13076632668024948,0.6957345173056102,0.1170852897861942,0.3676127836556912,1
2020-12-21,1172,2969.58,3243.98,0.32,2754.26,normal,693.0,0.47,614.73,581.38,5,1027.31,77,0,420.25,2739.24,Salary,1844.39,Groceries,Positive,45.8,High,0.0,0,2020-12-01,1.092403639571926,0.12954765442450322,0.8444071788358744,0.19577852760323008,0.31668197707754053,3
2021-01-20,1163,2742.74,4821.02,0.25,2859.9,inflation,656.0,0.45,524.49,440.24,2,236.41,49,0,631.79,1848.95,Salary,1398.78,Entertainment,Positive,23.7,Low,0.0,0,2021-01-01,1.7577386117532106,0.1310490311178962,0.3835184255613957,0.16051102182489047,0.049037340645755455,1
2021-02-19,1463,3575.04,4145.23,0.38,1757.66,normal,687.0,0.14,526.01,850.63,3,958.96,25,0,464.22,2896.27,Salary,998.74,Utilities,Positive,76.1,High,0.0,0,2021-02-01,1.1594919217687074,0.11198896080555243,0.6986994690282566,0.2379357993197279,0.23134060112466623,3
2021-03-21,1974,4774.81,3451.68,0.24,2483.09,normal,663.0,0.53,633.49,694.53,7,1266.24,88,0,690.97,1026.24,Salary,1193.2,Healthcare,Positive,18.4,Medium,1323.13,0,2021-03-01,0.7228936858220536,0.2001836786724146,0.29731608955638994,0.14545709672217322,0.36684744819913784,2
2021-04-20,1584,2028.96,2455.96,0.05,2857.71,normal,760.0,0.37,383.61,277.89,7,532.38,49,0,284.66,1363.82,Salary,1498.03,Education,Positive,17.9,Low,0.0,0,2021-04-01,1.210452645690403,0.11590579651134385,0.5553103470740566,0.13696179323397206,0.21677063144350886,1
2021-05-20,1522,4676.61,3509.3,0.12,2844.99,normal,748.0,0.54,335.43,556.09,1,1281.88,20,0,473.87,1000.0,Salary,768.47,Investments,Neutral,78.7,Low,1167.31,0,2021-05-01,0.7503939819655692,0.13503262758954776,0.28495711395434986,0.11890878221617797,0.365280825235802,1
2021-06-19,1172,3641.92,3614.64,0.17,3297.79,normal,677.0,0.6,734.86,315.18,1,611.53,45,0,777.72,2058.0,Mixed,1414.52,Dining Out,Neutral,88.6,Medium,27.28,0,2021-06-01,0.9925094455671734,0.21515835601885666,0.5693513046942434,0.08654226342149196,0.16918143992209458,2
2021-07-19,1968,3587.67,1607.94,0.26,2961.3,recession,685.0,0.5,449.09,12.34,2,1200.4,86,0,540.23,2469.77,Freelance,1664.67,Groceries,Positive,98.7,Medium,1979.73,0,2021-07-01,0.44818503374056146,0.33597646678358645,1.5359839297486224,0.003439558264834837,0.746545269102081,2
2021-08-18,1888,2812.24,3389.31,0.24,2915.28,normal,730.0,0.12,353.3,564.32,9,44.14,82,0,516.66,2861.97,Salary,1239.89,Groceries,Neutral,19.4,Low,0.0,0,2021-08-01,1.205199413990271,0.15243810687131007,0.8444108092797649,0.20066566153671098,0.013023299727673184,1
2021-09-17,1767,4316.84,2698.31,0.24,2797.43,normal,681.0,0.22,515.67,687.21,2,413.97,83,0,518.73,2496.76,Salary,737.09,Education,Neutral,26.7,High,1618.53,0,2021-09-01,0.6250660205150063,0.1922425518194722,0.9253050983763913,0.1591928355000417,0.15341825068283482,3
2021-10-17,1603,3457.99,3482.58,0.38,2505.38,normal,626.0,0.13,441.16,0.0,9,820.45,94,0,596.38,1392.57,Salary,1874.98,Transportation,Positive,4.6,Low,0.0,0,2021-10-01,1.0071110674119936,0.17124660452882634,0.39986733973088917,0.0,0.23558683504757968,1
2021-11-16,1848,3699.45,1747.07,0.18,2596.34,normal,673.0,0.46,447.79,319.56,6,655.65,75,0,474.01,2272.98,Freelance,1371.17,Entertainment,Positive,11.6,Medium,1952.38,0,2021-11-01,0.47225128059576427,0.27131711952011084,1.3010240001831639,0.0863804078984714,0.37528547797168976,2
2021-12-16,1220,4908.88,3075.61,0.17,2517.83,normal,751.0,0.27,218.68,354.38,5,418.57,20,0,480.76,1608.67,Freelance,643.97,Investments,Negative,83.3,High,1833.27,0,2021-12-01,0.6265400661658057,0.15631370687440865,0.5230409577287107,0.07219162008441844,0.13609332782765043,3
2022-01-15,1369,4738.69,3342.15,0.09,3274.18,recession,640.0,0.22,493.76,803.88,5,1816.54,68,1,813.58,3008.38,Freelance,1049.49,Entertainment,Negative,10.7,High,1396.54,0,2022-01-01,0.7052898585896102,0.24343012731325644,0.9001331478240056,0.16964182084078092,0.5435243780201368,3
2022-02-14,1911,4117.59,1482.06,0.36,3138.21,normal,690.0,0.49,285.6,50.05,3,966.19,73,0,117.44,2153.52,Mixed,2127.93,Healthcare,Neutral,49.3,Low,2635.53,0,2022-02-01,0.3599338447975636,0.0792410563674885,1.4530585806242662,0.012155168435905467,0.6519236738053791,1
2022-03-16,1837,4250.74,4297.49,0.25,3063.59,normal,707.0,0.16,405.56,684.38,7,968.16,32,0,289.02,1000.0,Salary,542.13,Education,Positive,49.4,Medium,0.0,0,2022-03-01,1.0109980850393108,0.06725321059502175,0.2326939678742708,0.1610025548492733,0.225284991937154,2
2022-04-15,1423,1239.94,3344.52,0.13,2962.44,normal,744.0,0.22,355.18,0.0,3,889.15,29,0,661.25,2322.84,Salary,1534.8,Education,Positive,22.0,Low,0.0,0,2022-04-01,2.697324064067616,0.19771148027220647,0.6945211868967744,0.0,0.2658527980098788,1
2022-05-15,1123,4691.21,2855.03,0.37,3099.22,normal,718.0,0.14,948.03,392.01,5,1984.61,97,0,812.23,2650.24,Salary,1334.23,Dining Out,Positive,53.6,Low,1836.18,0,2022-05-01,0.6085913868703384,0.28449088100650427,0.9282704560022135,0.0835626629377069,0.695127546820874,1
2022-06-14,1112,2724.46,2490.49,0.16,2070.64,inflation,738.0,0.54,341.72,351.89,6,999.29,80,0,380.6,1000.0,Salary,1136.53,Utilities,Positive,20.9,Low,233.97,0,2022-06-01,0.9141224316011245,0.15282133234825276,0.401527410268662,0.12915953987212145,0.40124232580737124,1
2022-07-14,1023,3247.65,3321.05,0.28,2939.23,normal,765.0,0.18,167.87,321.76,3,921.71,44,1,101.02,2546.98,Salary,1698.37,Rent,Positive,7.8,Low,0.0,0,2022-07-01,1.0226009576155066,0.030418090664097196,0.7669201005706027,0.09907471556356134,0.27753571912497554,1
2022-08-13,1572,3501.27,4486.83,0.1,2648.14,recession,711.0,0.5,71.92,293.7,7,1870.16,92,0,496.29,3215.26,Salary,1676.58,Transportation,Positive,83.9,Low,0.0,0,2022-08-01,1.2814864320660788,0.11061038639752342,0.7165994700044352,0.08388384786091904,0.41681097790645066,1
2022-09-12,1885,5065.27,3075.08,0.14,2044.48,normal,585.0,0.5,676.05,273.97,4,1571.9,87,0,895.88,1786.58,Salary,1661.15,Insurance,Positive,20.8,High,1990.19,0,2022-09-01,0.607091033646775,0.2913355099704723,0.580986510920041,0.054087936082380605,0.5111736930421322,3
2022-10-12,1553,3830.87,2175.19,0.17,4386.5,recession,649.0,0.46,479.31,675.47,7,204.87,72,0,985.9,1890.72,Salary,1055.16,Transportation,Positive,0.4,Low,1655.68,0,2022-10-01,0.5678057464753438,0.45324776226444585,0.8692206198079249,0.1763228718280704,0.09418487580395275,1
2022-11-11,1950,6575.88,2749.9,0.06,2244.91,normal,712.0,0.53,573.89,443.84,2,1760.12,63,0,639.52,2563.99,Salary,1422.68,Insurance,Neutral,10.7,Low,3825.98,1,2022-11-01,0.41817977213696117,0.2325611840430561,0.9323939052329174,0.06749514893824096,0.6400669115240554,1
2022-12-11,1438,4833.52,4217.3,0.19,2641.02,recession,680.0,0.59,549.17,0.0,5,628.85,85,0,493.39,3065.21,Salary,1301.49,Investments,Negative,92.0,Medium,616.22,0,2022-12-01,0.872511130604611,0.11699191425793753,0.726818106371375,0.0,0.14911199108434306,2
2023-01-10,1828,3571.8,3406.58,0.28,2684.68,inflation,645.0,0.14,416.4,344.0,5,1502.44,59,0,460.92,2859.01,Mixed,1101.31,Utilities,Negative,85.7,Medium,165.22,0,2023-01-01,0.9537432107060865,0.13530285506284898,0.839261077091981,0.09630998376168878,0.4410405744177445,2
2023-02-09,1906,4413.76,2904.68,0.2,3752.35,normal,684.0,0.37,484.13,37.07,3,456.7,64,0,182.29,2332.14,Salary,561.08,Healthcare,Positive,6.5,Medium,1509.08,0,2023-02-01,0.6580964982237366,0.0627573433218117,0.8028905077323492,0.00839873486551149,0.15722902350689233,2
2023-03-11,1754,3111.42,2461.65,0.1,3154.35,normal,671.0,0.57,552.91,399.7,3,1434.6,31,0,680.23,2031.14,Salary,1154.63,Rent,Positive,45.9,Medium,649.77,0,2023-03-01,0.7911660913666428,0.27633091625535716,0.8251132370564459,0.1284622455341934,0.5827798427883736,2
